Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sales,Quantity,Cost
886,CA-2016-143602,25/04/2016,28/04/2016,Second Class,JS-15595,Jill Stevenson,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10002071,Office Supplies,13.944,9,13.63
887,CA-2018-115364,26/06/2018,02/07/2018,Standard Class,OT-18730,Olvera Toch,Consumer,United States,San Diego,California,92105,West,OFF-ST-10002486,Office Supplies,83.76,9,83.49
888,CA-2018-150707,14/10/2018,19/10/2018,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,OFF-BI-10001078,Office Supplies,37.66,2,37.21
889,CA-2015-104976,09/12/2015,16/12/2015,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10003845,Office Supplies,34.68,9,33.87
890,CA-2018-132934,20/06/2018,26/06/2018,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,TEC-AC-10000927,Technology,149.95,1,149.13
891,CA-2018-132934,20/06/2018,26/06/2018,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,OFF-BI-10001098,Office Supplies,51.312,1,50.91
892,CA-2018-133256,26/06/2018,27/06/2018,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,OFF-PA-10001622,Office Supplies,4.54,4,4.38
893,CA-2018-133256,26/06/2018,27/06/2018,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,OFF-AR-10003158,Office Supplies,15.92,4,15.36
894,CA-2018-133256,26/06/2018,27/06/2018,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,TEC-PH-10002660,Technology,543.92,4,543.77
895,CA-2017-105494,10/11/2017,12/11/2017,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10002205,Office Supplies,155.82,9,155.11
896,CA-2017-105494,10/11/2017,12/11/2017,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003364,Office Supplies,70.008,9,70.00
897,CA-2017-140634,03/10/2017,06/10/2017,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Houston,Texas,77095,Central,OFF-EN-10001099,Office Supplies,15.648,7,14.69
898,CA-2015-144407,09/09/2015,15/09/2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10003923,Office Supplies,103.6,4,103.15
899,CA-2018-160983,29/10/2018,31/10/2018,Second Class,GB-14530,George Bell,Corporate,United States,Auburn,New York,13021,East,OFF-PA-10002250,Office Supplies,46.96,1,46.90
900,US-2017-114622,10/04/2017,12/04/2017,First Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10004716,Office Supplies,8.904,4,8.04
901,CA-2018-150959,11/11/2018,13/11/2018,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,OFF-LA-10001045,Office Supplies,10.44,7,9.91
902,CA-2018-150959,11/11/2018,13/11/2018,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,OFF-BI-10001510,Office Supplies,18.336,7,17.69
903,CA-2018-132353,15/09/2018,17/09/2018,First Class,DB-13060,Dave Brooks,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10004536,Technology,323.976,6,323.14
904,CA-2017-130477,08/04/2017,12/04/2017,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002947,Office Supplies,20.04,9,19.88
905,CA-2017-130477,08/04/2017,12/04/2017,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10002583,Office Supplies,64.96,9,64.81
906,CA-2017-130477,08/04/2017,12/04/2017,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10000019,Office Supplies,12.96,9,12.63
907,CA-2018-143259,30/12/2018,03/01/2019,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,FUR-BO-10003441,Furniture,323.136,1,322.23
908,CA-2018-143259,30/12/2018,03/01/2019,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004774,Technology,90.93,1,90.18
909,CA-2018-143259,30/12/2018,03/01/2019,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003684,Office Supplies,52.776,1,52.06
910,CA-2018-137596,02/09/2018,07/09/2018,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10001494,Technology,1199.8,4,1199.52
911,CA-2018-137596,02/09/2018,07/09/2018,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,TEC-AC-10004666,Technology,1928.78,4,1928.37
912,CA-2018-137596,02/09/2018,07/09/2018,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,OFF-ST-10003816,Office Supplies,352.38,4,352.29
913,CA-2016-133627,31/05/2016,07/06/2016,Standard Class,SC-20050,Sample Company A,Home Office,United States,Norwich,Connecticut,6360,East,FUR-FU-10001935,Furniture,22.2,6,21.90
914,CA-2018-102519,27/11/2018,29/11/2018,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10004091,Furniture,46.94,5,46.19
915,CA-2018-102519,27/11/2018,29/11/2018,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10001772,Technology,143.73,5,143.67
916,US-2015-141215,15/06/2015,21/06/2015,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10001520,Furniture,99.918,7,99.41
917,US-2015-141215,15/06/2015,21/06/2015,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,FUR-CH-10003379,Furniture,797.944,7,797.92
918,US-2015-141215,15/06/2015,21/06/2015,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10002706,Office Supplies,8.568,7,8.44
919,CA-2017-165218,05/03/2017,11/03/2017,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10000056,Office Supplies,149.352,7,148.95
920,CA-2017-165218,05/03/2017,11/03/2017,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001558,Office Supplies,12.992,7,12.26
921,CA-2015-138296,05/12/2015,12/12/2015,Standard Class,RC-19825,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South,OFF-ST-10002444,Office Supplies,24.56,2,24.01
922,CA-2016-111164,11/04/2016,15/04/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002473,Technology,85.14,1,85.04
923,CA-2016-111164,11/04/2016,15/04/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004531,Technology,21.99,1,21.10
924,CA-2016-111164,11/04/2016,15/04/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,OFF-AP-10004487,Office Supplies,406.6,1,405.67
925,CA-2017-149797,15/09/2017,20/09/2017,Standard Class,AH-10075,Adam Hart,Corporate,United States,New York City,New York,10011,East,OFF-BI-10003650,Office Supplies,841.568,1,841.57
926,CA-2015-132962,13/09/2015,16/09/2015,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003543,Office Supplies,15.552,1,14.80
927,CA-2015-132962,13/09/2015,16/09/2015,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004353,Technology,252,1,251.41
928,CA-2016-115091,05/10/2016,09/10/2016,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,OFF-AR-10000658,Office Supplies,46.2,2,45.48
929,CA-2016-115091,05/10/2016,09/10/2016,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,OFF-AP-10000696,Office Supplies,28.84,2,28.67
930,CA-2018-144932,14/04/2018,17/04/2018,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10003560,Office Supplies,14.592,4,13.71
931,CA-2018-144932,14/04/2018,17/04/2018,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10001468,Office Supplies,89.856,4,88.89
932,CA-2018-144932,14/04/2018,17/04/2018,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-PA-10004971,Office Supplies,13.872,4,13.46
933,CA-2018-114216,02/09/2018,06/09/2018,Standard Class,RK-19300,Ralph Kennedy,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10002195,Office Supplies,12.192,1,11.44
934,CA-2017-140081,20/06/2017,24/06/2017,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10001745,Office Supplies,45.056,1,44.63
935,CA-2017-140081,20/06/2017,24/06/2017,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004826,Office Supplies,29.718,1,29.25
936,CA-2017-140081,20/06/2017,24/06/2017,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10001870,Office Supplies,15.552,1,14.89
937,CA-2017-140081,20/06/2017,24/06/2017,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10001058,Office Supplies,447.696,1,446.88
938,US-2018-111745,05/11/2018,06/11/2018,First Class,RA-19885,Ruben Ausman,Corporate,United States,Farmington,New Mexico,87401,West,TEC-AC-10003911,Technology,159.99,8,159.36
939,CA-2016-148250,13/12/2016,17/12/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503,West,OFF-PA-10000289,Office Supplies,12.96,9,12.37
940,CA-2016-148250,13/12/2016,17/12/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503,West,OFF-AP-10003040,Office Supplies,134.48,9,134.18
941,CA-2017-105760,19/06/2017,20/06/2017,First Class,KC-16255,Karen Carlisle,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10000350,Office Supplies,17.12,9,17.11
942,CA-2017-142958,13/12/2017,20/12/2017,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503,West,OFF-BI-10001759,Office Supplies,6.096,9,5.43
943,CA-2017-142958,13/12/2017,20/12/2017,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503,West,FUR-TA-10000577,Furniture,1114.272,9,1113.48
944,CA-2016-120880,29/05/2016,03/06/2016,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004101,Office Supplies,32.4,9,32.32
945,CA-2016-120880,29/05/2016,03/06/2016,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001496,Office Supplies,540.57,9,539.80
946,CA-2016-120880,29/05/2016,03/06/2016,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002931,Office Supplies,167.76,9,167.02
947,US-2016-140200,26/07/2016,28/07/2016,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10002356,Furniture,393.165,8,392.86
948,US-2018-110576,28/11/2018,02/12/2018,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003601,Furniture,516.488,1,516.14
949,US-2018-110576,28/11/2018,02/12/2018,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000576,Furniture,1007.232,1,1006.41
950,US-2018-110576,28/11/2018,02/12/2018,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10004154,Furniture,2065.32,1,2065.16
951,US-2018-110576,28/11/2018,02/12/2018,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000788,Office Supplies,15.552,1,15.27
952,US-2018-110576,28/11/2018,02/12/2018,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002479,Office Supplies,25.344,1,24.98
953,CA-2018-131156,03/04/2018,07/04/2018,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001940,Furniture,25.472,1,24.85
954,CA-2018-136539,28/12/2018,01/01/2019,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,OFF-AR-10001958,Office Supplies,27.168,7,27.06
955,CA-2018-136539,28/12/2018,01/01/2019,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,FUR-BO-10004709,Furniture,78.8528,7,78.51
956,CA-2018-119305,30/11/2018,04/12/2018,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Jackson,Mississippi,39212,South,OFF-ST-10000604,Office Supplies,173.8,3,173.33
957,CA-2018-102414,15/05/2018,18/05/2018,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002923,Technology,29.592,8,28.89
958,CA-2018-102414,15/05/2018,18/05/2018,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10004465,Office Supplies,4.752,8,3.80
959,CA-2018-102414,15/05/2018,18/05/2018,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10002333,Office Supplies,15.552,8,15.55
960,CA-2016-112571,22/09/2016,22/09/2016,Same Day,DL-12925,Daniel Lacy,Consumer,United States,Oceanside,California,92054,West,FUR-FU-10004188,Furniture,204.6,9,204.29
961,CA-2018-152142,14/11/2018,19/11/2018,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94110,West,FUR-CH-10002965,Furniture,321.568,9,321.44
962,CA-2016-160059,27/11/2016,01/12/2016,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10000145,Office Supplies,6.24,7,6.13
963,CA-2017-120859,01/09/2017,04/09/2017,First Class,CV-12805,Cynthia Voltz,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10001335,Office Supplies,21.88,9,21.28
964,CA-2015-127488,22/09/2015,24/09/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Boca Raton,Florida,33433,South,OFF-LA-10001613,Office Supplies,4.608,3,3.70
965,CA-2018-135279,09/04/2018,11/04/2018,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-LA-10004055,Office Supplies,9.82,1,9.00
966,CA-2018-135279,09/04/2018,11/04/2018,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-AR-10004344,Office Supplies,35.97,1,35.61
967,CA-2018-135279,09/04/2018,11/04/2018,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-PA-10004621,Office Supplies,12.96,1,12.91
968,CA-2018-135279,09/04/2018,11/04/2018,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-PA-10001281,Office Supplies,191.6,1,191.09
969,CA-2018-135279,09/04/2018,11/04/2018,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-LA-10001613,Office Supplies,8.64,1,7.67
970,CA-2018-135279,09/04/2018,11/04/2018,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-ST-10001097,Office Supplies,501.81,1,501.68
971,CA-2015-115791,16/01/2015,18/01/2015,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001095,Furniture,127.104,1,126.74
972,CA-2015-115791,16/01/2015,18/01/2015,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,124.2,1,123.49
973,CA-2015-115791,16/01/2015,18/01/2015,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001575,Office Supplies,18.588,1,18.21
974,CA-2015-115791,16/01/2015,18/01/2015,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10001074,Office Supplies,30.072,1,29.51
975,US-2018-103247,05/10/2018,08/10/2018,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,10011,East,TEC-PH-10003555,Technology,160.93,1,160.25
976,US-2018-103247,05/10/2018,08/10/2018,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,10011,East,OFF-BI-10004492,Office Supplies,75.792,1,75.60
977,US-2018-100209,09/07/2018,15/07/2018,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Portland,Oregon,97206,West,OFF-BI-10002012,Office Supplies,1.08,9,0.62
978,CA-2018-159366,07/01/2018,10/01/2018,First Class,BW-11110,Bart Watters,Corporate,United States,Detroit,Michigan,48205,Central,TEC-MA-10000822,Technology,3059.982,4,3059.46
979,CA-2017-145499,30/05/2017,31/05/2017,First Class,RW-19690,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-BI-10000848,Office Supplies,3.282,2,2.42
980,CA-2016-157035,09/12/2016,12/12/2016,First Class,KB-16600,Ken Brennan,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10004156,Office Supplies,34.02,4,33.18
981,CA-2017-144939,03/10/2017,08/10/2017,Standard Class,EB-13870,Emily Burns,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003199,Furniture,599.292,1,599.26
982,CA-2015-163419,11/11/2015,14/11/2015,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,OFF-AR-10000034,Office Supplies,3.392,8,3.21
983,CA-2015-163419,11/11/2015,14/11/2015,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10000560,Technology,559.984,8,559.50
984,CA-2015-163419,11/11/2015,14/11/2015,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,FUR-CH-10000665,Furniture,603.92,8,603.59
985,CA-2018-100314,29/09/2018,05/10/2018,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10001569,Office Supplies,7.968,7,7.61
986,CA-2018-100314,29/09/2018,05/10/2018,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,OFF-EN-10000461,Office Supplies,27.968,7,27.75
987,CA-2018-100314,29/09/2018,05/10/2018,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,TEC-MA-10003066,Technology,336.51,7,336.10
988,CA-2016-146829,10/03/2016,10/03/2016,Same Day,TS-21340,Toby Swindell,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004022,Office Supplies,1.112,7,0.28
989,CA-2018-167899,21/05/2018,26/05/2018,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,FUR-FU-10004071,Furniture,520.05,1,519.68
990,CA-2018-167899,21/05/2018,26/05/2018,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,OFF-AR-10001988,Office Supplies,17.97,1,17.52
991,CA-2016-153549,29/03/2016,31/03/2016,Second Class,SL-20155,Sara Luxemburg,Home Office,United States,Jacksonville,Florida,32216,South,FUR-CH-10004086,Furniture,1166.92,3,1166.52
